Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
501-48-9431,C,Mandalay,Normal,Male,Food and beverages,45.3,1,2.265,47.565,10/15/2019,15:31,Credit card,45.3,4.761905,2.265,6.7
142-72-8541,C,Naypyitaw,Normal,Female,Fashion accessories,85.02,5,21.255,446.355,02/17/2019,01:13,Ewallet,425.1,4.761905,21.255,6.8
420-11-2461,A,Yangon,Normal,Male,Fashion accessories,74.25,8,29.7,623.7,05/23/2019,21:33,Cash,594.0,4.761905,29.7,8.4
626-82-8036,A,Naypyitaw,Member,Male,Fashion accessories,10.55,10,5.275,110.775,11/16/2019,19:10,Cash,105.5,4.761905,5.275,8.3
251-25-8777,B,Mandalay,Normal,Female,Electronic accessories,64.95,6,19.485,409.185,07/10/2019,16:40,Credit card,389.7,4.761905,19.485,5.2
135-71-5665,C,Yangon,Normal,Male,Sports and travel,49.34,3,7.401,155.421,05/31/2019,14:26,Ewallet,148.02,4.761905,7.401,8.0
180-41-6914,B,Naypyitaw,Normal,Male,Food and beverages,97.18,8,38.872,816.312,01/15/2019,09:16,Ewallet,777.44,4.761905,38.872,6.7
481-42-3719,B,Naypyitaw,Member,Male,Electronic accessories,76.87,4,15.374,322.854,03/03/2019,12:48,Cash,307.48,4.761905,15.374,9.1
331-12-8478,A,Naypyitaw,Member,Male,Electronic accessories,14.25,1,0.7125,14.9625,04/20/2019,11:48,Ewallet,14.25,4.761905,0.7125,7.8
670-60-7589,A,Naypyitaw,Member,Male,Home and lifestyle,17.98,1,0.899,18.879,08/21/2019,23:34,Credit card,17.98,4.761905,0.899,6.8
996-51-2405,A,Mandalay,Normal,Male,Health and beauty,54.25,7,18.9875,398.7375,09/29/2019,19:40,Ewallet,379.75,4.761905,18.9875,8.0
990-71-2440,B,Naypyitaw,Normal,Male,Health and beauty,31.74,3,4.761,99.981,10/27/2019,06:21,Cash,95.22,4.761905,4.761,5.7
691-37-4386,B,Naypyitaw,Normal,Female,Electronic accessories,43.62,1,2.181,45.801,04/30/2019,14:20,Ewallet,43.62,4.761905,2.181,5.7
621-71-2422,B,Mandalay,Member,Female,Home and lifestyle,40.34,4,8.068,169.428,10/27/2019,13:56,Cash,161.36,4.761905,8.068,6.2
182-53-1854,C,Naypyitaw,Normal,Female,Food and beverages,49.5,7,17.325,363.825,07/20/2019,04:13,Cash,346.5,4.761905,17.325,9.0
341-33-1660,B,Naypyitaw,Normal,Female,Sports and travel,35.15,9,15.8175,332.1675,07/14/2019,07:47,Ewallet,316.35,4.761905,15.8175,6.1
543-16-7715,A,Mandalay,Normal,Female,Health and beauty,24.21,3,3.6315,76.2615,06/20/2019,09:12,Cash,72.63,4.761905,3.6315,7.3
848-27-9195,A,Yangon,Member,Female,Home and lifestyle,94.79,8,37.916,796.236,12/12/2019,07:36,Ewallet,758.32,4.761905,37.916,4.4
271-81-6459,C,Naypyitaw,Normal,Male,Fashion accessories,62.98,2,6.298,132.258,10/09/2019,12:17,Credit card,125.96,4.761905,6.298,6.5
490-61-8125,A,Mandalay,Normal,Female,Home and lifestyle,44.76,6,13.428,281.988,03/31/2019,22:52,Ewallet,268.56,4.761905,13.428,8.0
996-99-7155,A,Yangon,Normal,Female,Electronic accessories,60.76,7,21.266,446.586,06/17/2019,00:30,Cash,425.32,4.761905,21.266,8.2
418-73-9517,B,Yangon,Member,Male,Health and beauty,70.97,9,31.9365,670.6665,07/30/2019,12:37,Cash,638.73,4.761905,31.9365,6.7
149-32-3448,C,Naypyitaw,Normal,Female,Health and beauty,49.99,5,12.4975,262.4475,06/02/2019,23:33,Credit card,249.95,4.761905,12.4975,5.4
675-75-5926,B,Yangon,Normal,Male,Sports and travel,45.67,5,11.4175,239.7675,09/01/2019,03:06,Credit card,228.35,4.761905,11.4175,5.1
528-74-5576,C,Naypyitaw,Normal,Female,Fashion accessories,35.9,1,1.795,37.695,05/23/2019,06:28,Ewallet,35.9,4.761905,1.795,9.4
112-43-3113,A,Mandalay,Member,Female,Home and lifestyle,24.82,9,11.169,234.549,11/26/2019,04:53,Ewallet,223.38,4.761905,11.169,5.0
649-29-8533,B,Naypyitaw,Member,Female,Fashion accessories,59.95,9,26.9775,566.5275,11/11/2019,11:50,Cash,539.55,4.761905,26.9775,9.4
505-75-1116,A,Yangon,Member,Male,Home and lifestyle,68.69,9,30.9105,649.1205,10/19/2019,10:36,Credit card,618.21,4.761905,30.9105,6.8
680-27-4859,A,Naypyitaw,Normal,Male,Health and beauty,67.19,8,26.876,564.396,02/01/2019,08:08,Cash,537.52,4.761905,26.876,9.7
767-17-2547,B,Mandalay,Normal,Male,Sports and travel,99.68,3,14.952,313.992,01/18/2019,04:37,Credit card,299.04,4.761905,14.952,9.7
141-62-5615,C,Mandalay,Normal,Female,Home and lifestyle,31.08,3,4.662,97.902,11/17/2019,16:14,Ewallet,93.24,4.761905,4.662,6.3
266-36-1425,A,Yangon,Normal,Female,Electronic accessories,31.91,3,4.7865,100.5165,07/25/2019,02:30,Cash,95.73,4.761905,4.7865,4.1
881-80-5230,C,Naypyitaw,Normal,Male,Sports and travel,37.37,10,18.685,392.385,12/21/2019,10:45,Ewallet,373.7,4.761905,18.685,7.0
474-14-3428,A,Mandalay,Normal,Female,Home and lifestyle,44.36,9,19.962,419.202,04/04/2019,13:21,Ewallet,399.24,4.761905,19.962,9.2
311-28-4020,A,Yangon,Member,Female,Fashion accessories,46.49,6,13.947,292.887,09/16/2019,17:05,Cash,278.94,4.761905,13.947,4.0
218-69-6925,A,Naypyitaw,Member,Female,Fashion accessories,40.32,10,20.16,423.36,02/16/2019,02:37,Ewallet,403.2,4.761905,20.16,7.6
690-87-6346,B,Mandalay,Normal,Female,Food and beverages,18.01,4,3.602,75.642,12/30/2019,16:32,Credit card,72.04,4.761905,3.602,6.7
602-95-1583,A,Yangon,Normal,Male,Fashion accessories,10.63,2,1.063,22.323,10/29/2019,04:27,Ewallet,21.26,4.761905,1.063,5.1
273-41-5475,B,Yangon,Member,Female,Fashion accessories,59.02,9,26.559,557.739,03/03/2019,14:59,Ewallet,531.18,4.761905,26.559,9.7
755-65-1076,A,Yangon,Member,Female,Food and beverages,31.78,4,6.356,133.476,05/22/2019,04:16,Cash,127.12,4.761905,6.356,7.7
253-47-8717,B,Mandalay,Normal,Male,Home and lifestyle,13.96,5,3.49,73.29,06/11/2019,15:44,Cash,69.8,4.761905,3.49,5.3
203-78-5180,B,Mandalay,Member,Male,Sports and travel,79.75,4,15.95,334.95,08/25/2019,13:44,Credit card,319.0,4.761905,15.95,4.9
487-72-5646,C,Yangon,Member,Female,Fashion accessories,43.9,1,2.195,46.095,08/23/2019,08:44,Cash,43.9,4.761905,2.195,6.3
924-58-2574,B,Naypyitaw,Normal,Female,Fashion accessories,84.76,2,8.476,177.996,07/22/2019,14:42,Credit card,169.52,4.761905,8.476,9.4
137-38-6751,A,Mandalay,Normal,Female,Home and lifestyle,33.53,6,10.059,211.239,09/05/2019,01:41,Ewallet,201.18,4.761905,10.059,8.5
459-67-4012,C,Mandalay,Normal,Male,Sports and travel,38.0,4,7.6,159.6,01/01/2019,23:01,Cash,152.0,4.761905,7.6,7.1
264-11-5065,A,Naypyitaw,Member,Male,Home and lifestyle,85.87,9,38.6415,811.4715,04/27/2019,17:56,Cash,772.83,4.761905,38.6415,4.7
269-16-2340,A,Mandalay,Normal,Female,Health and beauty,29.42,6,8.826,185.346,03/31/2019,23:53,Cash,176.52,4.761905,8.826,7.6
745-86-6523,A,Mandalay,Normal,Female,Fashion accessories,33.08,7,11.578,243.138,02/07/2019,08:02,Cash,231.56,4.761905,11.578,4.6
640-54-3214,C,Mandalay,Normal,Male,Food and beverages,62.19,2,6.219,130.599,04/22/2019,12:30,Credit card,124.38,4.761905,6.219,5.3
760-28-6234,B,Yangon,Normal,Female,Electronic accessories,92.76,7,32.466,681.786,05/15/2019,05:55,Cash,649.32,4.761905,32.466,7.0
174-16-7868,B,Naypyitaw,Normal,Female,Home and lifestyle,49.6,5,12.4,260.4,03/22/2019,13:26,Ewallet,248.0,4.761905,12.4,4.9
294-29-1105,A,Naypyitaw,Member,Male,Home and lifestyle,17.55,2,1.755,36.855,04/04/2019,17:14,Cash,35.1,4.761905,1.755,7.2
986-85-1839,A,Yangon,Normal,Female,Sports and travel,19.62,1,0.981,20.601,04/16/2019,00:13,Ewallet,19.62,4.761905,0.981,6.2
510-34-4356,A,Naypyitaw,Member,Male,Food and beverages,47.08,2,4.708,98.868,05/19/2019,15:04,Cash,94.16,4.761905,4.708,7.4
451-45-6500,A,Naypyitaw,Normal,Female,Electronic accessories,70.05,10,35.025,735.525,12/16/2019,12:38,Credit card,700.5,4.761905,35.025,7.7
696-41-4634,A,Naypyitaw,Normal,Female,Home and lifestyle,29.42,1,1.471,30.891,01/22/2019,17:18,Cash,29.42,4.761905,1.471,9.4
244-17-1317,C,Mandalay,Normal,Female,Fashion accessories,53.29,10,26.645,559.545,07/08/2019,01:17,Credit card,532.9,4.761905,26.645,4.4
698-62-9222,C,Mandalay,Member,Male,Fashion accessories,81.87,10,40.935,859.635,12/10/2019,20:22,Ewallet,818.7,4.761905,40.935,9.0
893-51-8632,B,Yangon,Normal,Female,Home and lifestyle,16.83,9,7.5735,159.0435,08/14/2019,06:22,Cash,151.47,4.761905,7.5735,9.8
250-66-3016,B,Mandalay,Member,Female,Fashion accessories,14.2,9,6.39,134.19,07/13/2019,20:51,Cash,127.8,4.761905,6.39,9.6
446-27-2608,A,Mandalay,Member,Male,Fashion accessories,25.29,1,1.2645,26.5545,11/19/2019,12:05,Cash,25.29,4.761905,1.2645,7.3
899-20-3977,A,Mandalay,Member,Female,Home and lifestyle,31.68,1,1.584,33.264,12/07/2019,15:41,Cash,31.68,4.761905,1.584,7.8
725-21-9088,B,Mandalay,Normal,Male,Sports and travel,31.47,7,11.0145,231.3045,02/03/2019,18:19,Ewallet,220.29,4.761905,11.0145,4.8
708-69-2781,A,Naypyitaw,Normal,Male,Home and lifestyle,14.19,2,1.419,29.799,11/01/2019,14:31,Ewallet,28.38,4.761905,1.419,9.9
499-56-6625,A,Naypyitaw,Member,Female,Electronic accessories,18.99,7,6.6465,139.5765,06/10/2019,20:14,Ewallet,132.93,4.761905,6.6465,8.1
487-38-8480,A,Naypyitaw,Normal,Male,Sports and travel,97.9,2,9.79,205.59,05/19/2019,12:22,Credit card,195.8,4.761905,9.79,7.0
994-82-4731,A,Mandalay,Member,Male,Home and lifestyle,26.15,1,1.3075,27.4575,04/08/2019,09:53,Credit card,26.15,4.761905,1.3075,4.2
577-84-1788,C,Yangon,Normal,Female,Food and beverages,33.72,9,15.174,318.654,09/14/2019,00:44,Credit card,303.48,4.761905,15.174,5.4
183-52-2326,A,Naypyitaw,Member,Female,Health and beauty,48.78,6,14.634,307.314,06/22/2019,02:08,Cash,292.68,4.761905,14.634,7.8
350-33-2566,B,Naypyitaw,Normal,Male,Sports and travel,71.49,8,28.596,600.516,06/25/2019,14:28,Cash,571.92,4.761905,28.596,8.2
470-25-4871,A,Naypyitaw,Member,Female,Food and beverages,87.2,3,13.08,274.68,01/06/2019,05:18,Cash,261.6,4.761905,13.08,8.5
568-79-5461,A,Mandalay,Member,Female,Home and lifestyle,85.4,2,8.54,179.34,12/25/2019,01:42,Credit card,170.8,4.761905,8.54,6.6
597-17-2474,B,Mandalay,Member,Female,Electronic accessories,46.34,1,2.317,48.657,10/04/2019,02:26,Ewallet,46.34,4.761905,2.317,8.5
850-92-6775,A,Yangon,Normal,Female,Health and beauty,34.81,2,3.481,73.101,09/05/2019,13:31,Ewallet,69.62,4.761905,3.481,7.8
834-92-2579,C,Yangon,Member,Male,Health and beauty,84.88,9,38.196,802.116,11/21/2019,18:02,Credit card,763.92,4.761905,38.196,7.0
544-39-7793,C,Mandalay,Normal,Male,Food and beverages,90.97,5,22.7425,477.5925,12/04/2019,04:01,Ewallet,454.85,4.761905,22.7425,4.2
242-86-1936,C,Naypyitaw,Normal,Female,Health and beauty,56.96,8,22.784,478.464,01/23/2019,11:24,Cash,455.68,4.761905,22.784,4.4
978-36-7815,B,Naypyitaw,Normal,Female,Home and lifestyle,29.81,7,10.4335,219.1035,10/01/2019,21:30,Ewallet,208.67,4.761905,10.4335,6.5
619-70-5387,B,Naypyitaw,Normal,Female,Food and beverages,19.73,8,7.892,165.732,02/09/2019,02:51,Cash,157.84,4.761905,7.892,8.1
222-98-5150,A,Naypyitaw,Normal,Female,Fashion accessories,41.69,2,4.169,87.549,07/18/2019,07:58,Cash,83.38,4.761905,4.169,8.0
276-81-2811,C,Yangon,Normal,Male,Health and beauty,52.9,1,2.645,55.545,04/26/2019,06:30,Ewallet,52.9,4.761905,2.645,7.0
879-38-9157,C,Naypyitaw,Member,Female,Fashion accessories,81.65,1,4.0825,85.7325,06/06/2019,13:17,Ewallet,81.65,4.761905,4.0825,9.6
916-13-8267,B,Naypyitaw,Member,Female,Food and beverages,86.02,4,17.204,361.284,02/12/2019,17:26,Credit card,344.08,4.761905,17.204,9.3
489-36-8441,C,Mandalay,Normal,Male,Health and beauty,42.52,2,4.252,89.292,03/27/2019,01:58,Cash,85.04,4.761905,4.252,9.6
831-87-7611,B,Mandalay,Member,Male,Sports and travel,88.79,4,17.758,372.918,07/09/2019,00:23,Cash,355.16,4.761905,17.758,9.6
424-68-4565,A,Naypyitaw,Normal,Female,Food and beverages,93.47,5,23.3675,490.7175,08/18/2019,12:03,Ewallet,467.35,4.761905,23.3675,8.7
463-14-2369,C,Yangon,Member,Female,Electronic accessories,87.74,4,17.548,368.508,02/20/2019,23:52,Ewallet,350.96,4.761905,17.548,6.3
715-17-1593,B,Naypyitaw,Normal,Female,Health and beauty,73.52,8,29.408,617.568,09/27/2019,12:41,Cash,588.16,4.761905,29.408,8.2
666-45-9509,A,Naypyitaw,Normal,Female,Fashion accessories,97.39,8,38.956,818.076,10/04/2019,19:55,Ewallet,779.12,4.761905,38.956,7.9
517-39-9022,C,Mandalay,Normal,Female,Fashion accessories,60.18,9,27.081,568.701,03/10/2019,07:16,Credit card,541.62,4.761905,27.081,4.9
999-26-9651,C,Naypyitaw,Member,Male,Sports and travel,40.59,1,2.0295,42.6195,06/24/2019,21:51,Ewallet,40.59,4.761905,2.0295,4.0
931-44-6206,A,Mandalay,Normal,Male,Home and lifestyle,17.55,8,7.02,147.42,06/23/2019,19:38,Cash,140.4,4.761905,7.02,8.7
327-88-4152,C,Naypyitaw,Normal,Male,Health and beauty,43.32,1,2.166,45.486,12/18/2019,09:31,Ewallet,43.32,4.761905,2.166,4.6
695-58-6786,B,Yangon,Member,Male,Health and beauty,21.11,2,2.111,44.331,12/04/2019,09:03,Credit card,42.22,4.761905,2.111,5.3
624-86-3195,A,Mandalay,Member,Female,Electronic accessories,76.01,2,7.601,159.621,04/10/2019,21:42,Cash,152.02,4.761905,7.601,8.8
275-73-8017,A,Yangon,Normal,Male,Food and beverages,65.87,9,29.6415,622.4715,05/20/2019,03:55,Credit card,592.83,4.761905,29.6415,7.1
127-96-7371,B,Yangon,Member,Male,Electronic accessories,82.08,8,32.832,689.472,04/24/2019,18:09,Ewallet,656.64,4.761905,32.832,4.7
270-75-6518,C,Yangon,Normal,Female,Food and beverages,85.97,6,25.791,541.611,12/08/2019,00:34,Credit card,515.82,4.761905,25.791,7.1
720-19-7954,B,Naypyitaw,Normal,Female,Food and beverages,48.16,4,9.632,202.272,11/19/2019,20:45,Ewallet,192.64,4.761905,9.632,6.3
613-70-1113,B,Mandalay,Member,Female,Health and beauty,34.53,4,6.906,145.026,04/10/2019,13:21,Credit card,138.12,4.761905,6.906,9.5
911-45-9787,A,Mandalay,Normal,Female,Sports and travel,69.87,9,31.4415,660.2715,02/20/2019,22:36,Credit card,628.83,4.761905,31.4415,9.1
614-27-7688,B,Naypyitaw,Member,Female,Home and lifestyle,84.03,9,37.8135,794.0835,04/10/2019,09:30,Cash,756.27,4.761905,37.8135,9.6
790-37-2542,A,Naypyitaw,Member,Male,Sports and travel,51.83,3,7.7745,163.2645,07/09/2019,13:04,Credit card,155.49,4.761905,7.7745,6.4
611-97-4585,B,Naypyitaw,Member,Male,Electronic accessories,46.4,5,11.6,243.6,01/10/2019,20:47,Cash,232.0,4.761905,11.6,6.9
731-94-4252,B,Naypyitaw,Member,Male,Sports and travel,93.35,7,32.6725,686.1225,05/15/2019,16:03,Ewallet,653.45,4.761905,32.6725,9.4
583-12-4492,C,Naypyitaw,Member,Female,Electronic accessories,69.42,3,10.413,218.673,08/08/2019,21:03,Ewallet,208.26,4.761905,10.413,8.1
133-30-6997,C,Naypyitaw,Normal,Female,Health and beauty,59.08,9,26.586,558.306,12/18/2019,09:00,Credit card,531.72,4.761905,26.586,7.0
887-47-2839,A,Naypyitaw,Member,Male,Electronic accessories,85.68,8,34.272,719.712,05/11/2019,10:45,Cash,685.44,4.761905,34.272,8.3
651-37-1612,B,Mandalay,Normal,Female,Health and beauty,21.1,5,5.275,110.775,12/26/2019,08:10,Credit card,105.5,4.761905,5.275,8.0
276-72-7739,C,Yangon,Normal,Male,Fashion accessories,34.79,5,8.6975,182.6475,07/30/2019,17:45,Ewallet,173.95,4.761905,8.6975,8.7
253-38-6597,A,Naypyitaw,Normal,Male,Health and beauty,55.8,7,19.53,410.13,05/31/2019,07:16,Credit card,390.6,4.761905,19.53,4.9
569-40-3879,C,Mandalay,Normal,Male,Fashion accessories,31.59,7,11.0565,232.1865,06/17/2019,10:48,Credit card,221.13,4.761905,11.0565,7.3
546-72-2780,B,Mandalay,Normal,Male,Sports and travel,23.92,8,9.568,200.928,10/12/2019,15:15,Credit card,191.36,4.761905,9.568,6.8
629-17-9172,B,Naypyitaw,Normal,Female,Fashion accessories,83.48,2,8.348,175.308,10/10/2019,11:35,Ewallet,166.96,4.761905,8.348,6.1
771-16-4063,C,Naypyitaw,Member,Male,Electronic accessories,26.28,3,3.942,82.782,12/06/2019,06:58,Ewallet,78.84,4.761905,3.942,7.3
203-99-5405,C,Yangon,Normal,Male,Home and lifestyle,67.53,6,20.259,425.439,06/27/2019,01:03,Credit card,405.18,4.761905,20.259,7.0
443-96-2319,B,Naypyitaw,Member,Male,Home and lifestyle,78.18,2,7.818,164.178,08/02/2019,06:20,Ewallet,156.36,4.761905,7.818,7.8
597-84-9370,B,Mandalay,Member,Male,Home and lifestyle,19.14,7,6.699,140.679,09/08/2019,00:14,Credit card,133.98,4.761905,6.699,6.7
211-15-6088,C,Naypyitaw,Member,Male,Sports and travel,31.04,6,9.312,195.552,04/28/2019,02:37,Ewallet,186.24,4.761905,9.312,6.1
438-91-9464,A,Yangon,Normal,Female,Fashion accessories,25.6,3,3.84,80.64,05/30/2019,18:29,Credit card,76.8,4.761905,3.84,6.8
231-70-4321,C,Naypyitaw,Normal,Male,Fashion accessories,77.81,1,3.8905,81.7005,01/24/2019,17:32,Credit card,77.81,4.761905,3.8905,7.3
668-10-9604,C,Naypyitaw,Member,Male,Health and beauty,92.27,10,46.135,968.835,10/14/2019,10:12,Credit card,922.7,4.761905,46.135,5.0
575-65-8873,B,Mandalay,Normal,Female,Food and beverages,18.25,5,4.5625,95.8125,09/07/2019,16:34,Cash,91.25,4.761905,4.5625,4.5
745-64-3453,B,Naypyitaw,Normal,Male,Home and lifestyle,18.26,6,5.478,115.038,04/04/2019,23:35,Cash,109.56,4.761905,5.478,8.7
861-62-1416,A,Mandalay,Member,Female,Food and beverages,83.27,4,16.654,349.734,12/24/2019,23:18,Credit card,333.08,4.761905,16.654,6.4
102-75-2824,B,Mandalay,Member,Female,Food and beverages,63.87,5,15.9675,335.3175,01/20/2019,23:57,Cash,319.35,4.761905,15.9675,8.8
899-86-3335,B,Mandalay,Normal,Female,Home and lifestyle,21.92,9,9.864,207.144,09/08/2019,15:24,Ewallet,197.28,4.761905,9.864,7.1
221-19-9029,C,Yangon,Member,Male,Fashion accessories,87.32,5,21.83,458.43,08/31/2019,12:23,Ewallet,436.6,4.761905,21.83,8.3
329-36-1378,A,Naypyitaw,Normal,Male,Sports and travel,39.8,1,1.99,41.79,10/07/2019,14:16,Cash,39.8,4.761905,1.99,7.8
896-66-2758,C,Yangon,Member,Male,Fashion accessories,24.06,4,4.812,101.052,10/25/2019,21:26,Credit card,96.24,4.761905,4.812,6.4
108-88-6363,B,Yangon,Normal,Male,Health and beauty,73.07,5,18.2675,383.6175,07/09/2019,05:56,Cash,365.35,4.761905,18.2675,9.8
888-72-9169,C,Yangon,Member,Female,Food and beverages,49.53,2,4.953,104.013,12/18/2019,07:40,Credit card,99.06,4.761905,4.953,5.8
441-43-7828,C,Mandalay,Normal,Female,Electronic accessories,40.64,9,18.288,384.048,04/24/2019,08:55,Ewallet,365.76,4.761905,18.288,5.8
536-31-2393,B,Mandalay,Normal,Female,Sports and travel,82.84,6,24.852,521.892,01/08/2019,06:37,Credit card,497.04,4.761905,24.852,9.4
674-89-2722,A,Mandalay,Normal,Male,Food and beverages,93.02,7,32.557,683.697,11/20/2019,09:20,Credit card,651.14,4.761905,32.557,6.2
742-49-6552,B,Yangon,Member,Female,Sports and travel,14.1,2,1.41,29.61,10/15/2019,20:53,Credit card,28.2,4.761905,1.41,8.2
115-37-8106,A,Yangon,Member,Male,Electronic accessories,18.36,1,0.918,19.278,11/08/2019,17:38,Credit card,18.36,4.761905,0.918,6.1
601-46-3784,A,Yangon,Member,Female,Health and beauty,37.12,8,14.848,311.808,03/18/2019,00:11,Cash,296.96,4.761905,14.848,7.0
977-77-2557,C,Yangon,Member,Male,Sports and travel,84.39,2,8.439,177.219,05/08/2019,05:13,Cash,168.78,4.761905,8.439,6.4
142-35-4834,B,Mandalay,Normal,Female,Health and beauty,11.46,4,2.292,48.132,12/16/2019,04:06,Credit card,45.84,4.761905,2.292,6.4
343-68-1509,B,Naypyitaw,Member,Female,Sports and travel,61.58,9,27.711,581.931,06/24/2019,04:18,Credit card,554.22,4.761905,27.711,8.9
216-54-5913,A,Yangon,Normal,Female,Fashion accessories,13.59,5,3.3975,71.3475,01/31/2019,09:20,Cash,67.95,4.761905,3.3975,7.1
417-71-5903,A,Mandalay,Member,Female,Health and beauty,46.39,9,20.8755,438.3855,07/15/2019,09:35,Cash,417.51,4.761905,20.8755,6.7
813-60-9719,A,Yangon,Member,Female,Fashion accessories,30.25,8,12.1,254.1,11/26/2019,09:09,Cash,242.0,4.761905,12.1,6.3
359-78-5813,A,Mandalay,Normal,Female,Food and beverages,16.2,9,7.29,153.09,11/01/2019,07:05,Ewallet,145.8,4.761905,7.29,5.0
853-98-9413,A,Mandalay,Normal,Female,Fashion accessories,98.18,1,4.909,103.089,03/18/2019,18:50,Ewallet,98.18,4.761905,4.909,8.4
774-86-9895,B,Mandalay,Member,Female,Fashion accessories,75.77,8,30.308,636.468,01/29/2019,17:58,Cash,606.16,4.761905,30.308,6.5
531-73-8827,C,Mandalay,Normal,Female,Electronic accessories,42.9,8,17.16,360.36,08/09/2019,14:59,Credit card,343.2,4.761905,17.16,9.8
752-47-3175,A,Naypyitaw,Normal,Female,Health and beauty,33.24,6,9.972,209.412,05/29/2019,23:48,Ewallet,199.44,4.761905,9.972,4.5
960-52-7027,B,Yangon,Normal,Female,Home and lifestyle,84.43,3,12.6645,265.9545,10/25/2019,09:34,Credit card,253.29,4.761905,12.6645,9.4
748-98-4434,B,Naypyitaw,Member,Male,Fashion accessories,43.01,6,12.903,270.963,11/13/2019,18:04,Credit card,258.06,4.761905,12.903,6.0
297-84-9943,A,Mandalay,Member,Female,Health and beauty,97.78,4,19.556,410.676,05/04/2019,00:35,Credit card,391.12,4.761905,19.556,7.0
601-47-8305,C,Yangon,Member,Female,Sports and travel,90.09,3,13.5135,283.7835,10/21/2019,14:58,Ewallet,270.27,4.761905,13.5135,6.2
423-40-8511,C,Mandalay,Normal,Male,Electronic accessories,87.3,5,21.825,458.325,12/29/2019,10:13,Credit card,436.5,4.761905,21.825,9.2
874-42-3974,A,Yangon,Normal,Female,Home and lifestyle,88.41,2,8.841,185.661,10/21/2019,21:41,Ewallet,176.82,4.761905,8.841,7.6
149-37-9667,B,Naypyitaw,Member,Male,Sports and travel,12.11,3,1.8165,38.1465,12/01/2019,14:37,Cash,36.33,4.761905,1.8165,4.0
337-29-8654,A,Naypyitaw,Member,Female,Health and beauty,55.68,7,19.488,409.248,04/06/2019,13:08,Ewallet,389.76,4.761905,19.488,7.4
985-28-9109,B,Naypyitaw,Normal,Male,Health and beauty,11.96,8,4.784,100.464,10/23/2019,07:14,Credit card,95.68,4.761905,4.784,8.5
809-60-6802,C,Yangon,Member,Male,Electronic accessories,81.14,1,4.057,85.197,01/12/2019,14:26,Credit card,81.14,4.761905,4.057,6.1
531-40-7977,B,Mandalay,Normal,Male,Fashion accessories,78.35,1,3.9175,82.2675,05/07/2019,09:21,Cash,78.35,4.761905,3.9175,6.1
815-99-3694,B,Mandalay,Member,Female,Sports and travel,13.43,2,1.343,28.203,10/06/2019,19:56,Ewallet,26.86,4.761905,1.343,5.9
914-89-6215,B,Yangon,Normal,Male,Health and beauty,48.27,9,21.7215,456.1515,12/22/2019,18:46,Cash,434.43,4.761905,21.7215,4.1
985-69-9475,A,Yangon,Member,Male,Sports and travel,72.66,6,21.798,457.758,10/18/2019,23:15,Credit card,435.96,4.761905,21.798,6.1
194-34-7357,A,Yangon,Normal,Female,Sports and travel,47.96,6,14.388,302.148,08/27/2019,07:29,Cash,287.76,4.761905,14.388,6.2
871-14-1633,A,Mandalay,Normal,Female,Sports and travel,35.85,6,10.755,225.855,05/11/2019,16:30,Credit card,215.1,4.761905,10.755,9.9
214-47-4047,B,Yangon,Member,Male,Home and lifestyle,67.55,9,30.3975,638.3475,12/11/2019,00:15,Cash,607.95,4.761905,30.3975,8.0
246-68-6025,A,Yangon,Normal,Female,Health and beauty,90.47,2,9.047,189.987,11/22/2019,07:14,Ewallet,180.94,4.761905,9.047,8.0
537-66-7243,A,Mandalay,Normal,Male,Sports and travel,39.02,9,17.559,368.739,07/04/2019,19:47,Cash,351.18,4.761905,17.559,9.1
